popden,hospitals,entertainment,monuments,schools,rent,lat,lon,metro
19674,4,0,0,0,"30,000",17.46643324760883,78.47715963568238,yes
22067,1,3,1,1,"14,000",17.382533030741804,78.32167309884993,yes
11500,3,3,0,1,"22,000",17.405119872204747,78.3722088449421,yes
22067,1,0,0,1,"11,000",17.4762595642581,78.29878822623193,yes
13289,1,0,0,0,"11,000",17.39431932501129,78.3751874209054,no
24642,3,1,0,1,"16,000",17.47815728304207,78.62484766573739,yes
19674,5,0,1,1,"11,000",17.54316499281749,78.45544005018945,yes
22067,5,0,0,0,"14,000",17.243650857367882,78.42036989995474,yes
11500,4,3,0,1,"14,000",17.46632277398005,78.57445915951573,yes
19674,4,0,0,1,"30,000",17.322187401545264,78.23362057789608,yes
24642,1,3,1,1,"16,000",17.489933892276678,78.21409077499798,yes
24642,1,0,0,1,"30,000",17.514276964070582,78.3399127992554,yes
13289,1,1,0,0,"22,000",17.266517327082717,78.36156955378769,yes
22067,3,1,0,1,"22,000",17.31519135426422,78.68546346087805,yes
22067,4,0,0,1,"16,000",17.339918417566263,78.50043617947752,yes
11500,5,0,0,1,"30,000",17.52158849759381,78.23968016738546,yes
19674,1,0,1,1,"11,000",17.42022598757956,78.54673582423153,yes
24642,1,0,0,0,"16,000",17.30448586640034,78.66818839672962,yes
24642,1,0,1,1,"16,000",17.295581709569745,78.51281089359915,yes
24642,1,0,0,1,"22,000",17.534628367814147,78.34525602179335,yes
13289,4,0,1,0,"16,000",17.452457547244492,78.21459912847678,yes
19674,4,3,0,1,"30,000",17.372365920448594,78.4865345175326,yes
22067,1,1,0,1,"30,000",17.59997740920439,78.46296362431141,yes
22067,4,3,0,0,"22,000",17.446615527774593,78.2295862758493,yes
19674,1,0,1,0,"30,000",17.324178594747043,78.45630639910847,yes
22067,1,3,1,1,"22,000",17.43613149678966,78.40096397312375,yes
13289,1,0,0,0,"16,000",17.314250193552017,78.22823960793046,no
13289,3,0,0,1,"30,000",17.509905123323044,78.60734392273513,yes
19674,4,0,0,1,"30,000",17.55296541937581,78.50546323490487,yes
11500,1,0,1,1,"30,000",17.346946938035813,78.5654049002207,no
19674,1,0,0,1,"14,000",17.263197726144725,78.69120210633801,yes
11500,4,1,0,1,"16,000",17.200231871632024,78.53856350849223,yes
13289,4,1,1,1,"11,000",17.419428710373285,78.3453879569845,yes
19674,4,0,0,1,"30,000",17.463045392550278,78.295242926297,yes
22067,3,1,0,0,"22,000",17.263487082964154,78.65894406032233,yes
19674,1,1,0,0,"22,000",17.43909288380971,78.50877516180348,yes
24642,4,0,0,1,"14,000",17.488108361253406,78.69115232334212,yes
11500,5,3,0,1,"22,000",17.59003803073772,78.65074684992764,yes
19674,1,3,0,1,"14,000",17.457578570919033,78.48925218642076,yes
22067,3,0,0,1,"30,000",17.3405909584302,78.27251984570741,yes
19674,1,3,0,1,"14,000",17.532056411709757,78.61678568769281,yes
22067,4,0,0,0,"16,000",17.510415435603043,78.51317236363546,yes
11500,3,0,0,1,"16,000",17.409688075741666,78.39053745841419,yes
11500,1,0,1,0,"11,000",17.366867018290996,78.54975670522721,no
19674,1,3,0,1,"16,000",17.476384701208783,78.44779261794581,yes
24642,3,0,0,1,"14,000",17.503139878827273,78.58458473435094,yes
22067,1,0,0,1,"14,000",17.598250976084305,78.65944584319004,yes
19674,1,0,0,0,"30,000",17.474054330841728,78.46120177545335,yes
11500,1,1,0,0,"11,000",17.255162236718302,78.49987309874533,yes
11500,1,1,0,0,"14,000",17.228122578424546,78.38921652459905,yes
19674,5,0,0,1,"22,000",17.49072026399014,78.53060111800072,yes
24642,4,3,1,0,"22,000",17.39964495883194,78.40007149327919,yes
13289,1,0,0,0,"16,000",17.517515310808406,78.32405310270092,no
13289,1,0,0,0,"30,000",17.557526556793952,78.46263065873661,no
11500,1,0,0,1,"22,000",17.34202956483518,78.21861308790926,no
11500,1,3,0,0,"30,000",17.305204509379976,78.35978327440786,yes
13289,3,3,0,1,"30,000",17.51565581925927,78.51282439724085,yes
13289,5,0,1,1,"11,000",17.332729122554415,78.57458168242832,yes
13289,1,0,1,1,"30,000",17.444838851022954,78.5549731975242,no
11500,5,0,0,0,"30,000",17.56534732609093,78.52014719655949,yes
13289,4,0,0,1,"30,000",17.41601058496852,78.52998027283464,yes
24642,1,3,1,1,"30,000",17.39562216335768,78.27620918535624,yes
24642,5,0,0,1,"11,000",17.27366326703983,78.329751673462,yes
11500,4,3,0,1,"11,000",17.34675500966746,78.65479855148885,yes
19674,5,0,1,1,"22,000",17.33759194887779,78.49460283780621,yes
13289,1,3,0,1,"30,000",17.337213649894068,78.33236473097303,yes
13289,1,3,1,0,"11,000",17.26280625232912,78.59246410178683,yes
22067,5,3,0,0,"30,000",17.573582599230594,78.53656250624867,yes
11500,1,0,1,1,"16,000",17.478662026076282,78.6775458085226,no
22067,1,3,0,1,"30,000",17.351779816347765,78.33594877641212,yes
11500,1,0,1,0,"11,000",17.412500087796406,78.54050546201785,no
22067,4,0,0,1,"11,000",17.330059049225223,78.21480839020653,yes
24642,4,0,1,1,"16,000",17.412314389797437,78.28685112183763,yes
24642,5,3,1,1,"22,000",17.356430066205217,78.42661943897205,yes
11500,1,3,0,1,"16,000",17.456682333208512,78.20021005101397,yes
19674,4,0,1,1,"16,000",17.345732847617565,78.51600589857998,yes
11500,5,3,1,0,"16,000",17.206959379189026,78.49891266119191,yes
24642,3,1,0,0,"11,000",17.295111258396386,78.49310216221566,yes
24642,1,1,0,1,"22,000",17.321673651500546,78.37992262311637,yes
11500,3,0,0,0,"11,000",17.38233252100819,78.2082528931536,yes
11500,1,1,0,1,"14,000",17.436260485912594,78.2242180761062,yes
22067,3,0,0,1,"11,000",17.41876226037816,78.312401745245,yes
11500,1,1,0,1,"14,000",17.384079113444233,78.64911081931743,yes
22067,4,3,0,1,"14,000",17.549948486557486,78.65575611031264,yes
24642,4,0,0,0,"16,000",17.43912533678022,78.2573838332219,yes
19674,4,0,0,0,"30,000",17.257477402853706,78.24306256670215,yes
24642,1,0,0,0,"30,000",17.379495894610052,78.65692028948335,yes
22067,3,1,0,1,"16,000",17.326276104130212,78.42441698452501,yes
19674,1,0,0,1,"30,000",17.448262061716,78.40136766163218,yes
13289,3,0,0,1,"30,000",17.54305901896379,78.23615109564673,yes
13289,4,0,1,0,"11,000",17.515584865491103,78.46015128786335,yes
11500,5,0,0,1,"16,000",17.39417815093095,78.6971096205773,yes
19674,1,0,0,0,"11,000",17.312321051994,78.52361233145865,yes
24642,1,1,1,1,"14,000",17.576141691739974,78.67078593248634,yes
24642,3,1,0,0,"14,000",17.314314602926345,78.39888614135259,yes
22067,1,3,0,0,"30,000",17.379258004051586,78.58694784417966,yes
11500,5,3,0,0,"16,000",17.414472530455896,78.23746956870816,yes
24642,5,3,0,1,"11,000",17.370705929992823,78.30105048534504,yes
11500,5,0,0,1,"30,000",17.413986669814246,78.41785420595848,yes
22067,1,0,0,0,"11,000",17.4494465687657,78.59121400320181,yes
24642,5,0,0,1,"14,000",17.36607924243357,78.37526000096796,yes
19674,5,0,0,1,"14,000",17.386532238057583,78.298704593717,yes
19674,1,0,0,1,"22,000",17.35293833361665,78.54322062648413,yes
13289,5,0,1,1,"30,000",17.336720758792637,78.40289661117718,yes
22067,1,1,0,0,"14,000",17.509781939852463,78.56868991736458,yes
19674,3,0,0,1,"11,000",17.543964287016628,78.67027963828014,yes
13289,5,1,0,1,"22,000",17.282108941102504,78.38179804987399,yes
24642,3,0,0,1,"30,000",17.221199472415684,78.39857135592796,yes
24642,1,3,0,1,"11,000",17.379766651402402,78.4367288654711,yes
22067,1,1,0,1,"30,000",17.23513677910244,78.68152604807744,yes
13289,4,0,0,1,"16,000",17.484422114649313,78.53667793654706,yes
13289,5,0,0,1,"14,000",17.591582140733163,78.5227940009265,yes
22067,5,3,1,0,"16,000",17.534046402682527,78.22518764627787,yes
11500,1,1,0,0,"14,000",17.490849476060014,78.23162367785008,yes
19674,5,1,1,1,"11,000",17.348389684664603,78.23003736538034,yes
11500,1,0,0,0,"30,000",17.424175711002814,78.57561665656985,no
11500,1,3,0,0,"22,000",17.55617519386596,78.3084236983301,yes
11500,1,3,1,1,"11,000",17.27219811942842,78.68552297478895,yes
24642,1,0,1,1,"16,000",17.451107728684395,78.48737516448658,yes
11500,4,0,0,1,"11,000",17.257855674155735,78.32108014753969,yes
22067,1,3,0,1,"16,000",17.569015220459104,78.26544389412346,yes
24642,5,0,0,0,"11,000",17.308964366397824,78.23227988242753,yes
22067,1,3,0,1,"14,000",17.25355391362925,78.59632908301563,yes
22067,5,0,1,1,"14,000",17.28967371042653,78.64078600649142,yes
22067,5,1,1,1,"22,000",17.328654715563,78.21598885366403,yes
24642,3,0,0,1,"30,000",17.428904530028152,78.52976311658017,yes
22067,3,0,0,0,"14,000",17.242655671843334,78.58624521699261,yes
22067,5,3,0,1,"30,000",17.273084407401527,78.22855919916238,yes
11500,5,0,0,1,"22,000",17.38860925438669,78.68505200363967,yes
11500,4,0,0,0,"22,000",17.42754769126359,78.38897893488365,yes
22067,1,0,0,0,"30,000",17.350253061790788,78.4849003643971,yes
19674,1,0,0,1,"14,000",17.285858492729933,78.65816963226993,yes
11500,1,3,1,0,"16,000",17.25890807323199,78.23995394452,yes
13289,3,0,0,1,"16,000",17.373390052684744,78.45833603521963,yes
13289,5,0,0,1,"14,000",17.438677213479718,78.29358983103732,yes
19674,5,1,0,1,"22,000",17.233211865099616,78.56300049977212,yes
19674,4,0,0,1,"11,000",17.41144220035776,78.40437736591431,yes
22067,1,0,0,1,"22,000",17.598122889735965,78.26811980170578,yes
22067,5,0,0,0,"16,000",17.392293855652788,78.50162674852295,yes
13289,1,3,0,0,"22,000",17.505615733921587,78.51399866309026,yes
22067,4,3,0,0,"14,000",17.5569435082101,78.31306702946911,yes
13289,4,0,0,1,"16,000",17.431961533954077,78.68808485447177,yes
22067,1,1,0,1,"22,000",17.52846809623337,78.44877474664494,yes
11500,4,1,1,0,"16,000",17.32456859017869,78.28671664942073,yes
22067,4,1,0,0,"16,000",17.47592179874313,78.42387385632041,yes
13289,5,0,0,1,"30,000",17.48821636517685,78.39059933631118,yes
22067,4,3,0,1,"22,000",17.209636247605033,78.2722663190775,yes
11500,1,0,1,0,"22,000",17.398495562324843,78.25024793221665,no
24642,4,0,0,0,"30,000",17.564178856331036,78.21168876591328,yes
19674,3,0,0,0,"22,000",17.525793529564936,78.61297417543788,yes
24642,1,0,0,1,"14,000",17.575976858381317,78.39150025544807,yes
13289,1,0,1,0,"22,000",17.39420034320524,78.47302273007311,no
13289,5,1,1,0,"11,000",17.238655778986157,78.60863170504119,yes
11500,1,3,1,0,"11,000",17.331094619039963,78.5707453005721,yes
19674,4,3,1,1,"22,000",17.285142089812823,78.52140686210382,yes
13289,5,0,0,1,"11,000",17.355073350840133,78.64738258364478,yes
22067,1,0,0,1,"11,000",17.503324538884026,78.31461824543912,yes
11500,3,0,0,1,"11,000",17.5846835378823,78.34919980922635,yes
11500,3,0,1,1,"30,000",17.348587991796666,78.25840695444974,yes
22067,1,3,0,1,"16,000",17.440404164026788,78.26313568962892,yes
22067,3,0,0,1,"30,000",17.347585002975904,78.33037125122914,yes
24642,1,1,0,1,"16,000",17.484949376175052,78.57412664648616,yes
22067,1,0,0,0,"16,000",17.23723079786835,78.6536024943403,yes
19674,4,0,0,0,"16,000",17.484531883431846,78.51549498048489,yes
24642,5,3,0,1,"30,000",17.542291944547156,78.2049763437502,yes
24642,1,0,0,1,"22,000",17.376973012978112,78.35238689531319,yes
11500,5,0,0,1,"11,000",17.296587316697842,78.46071746421121,yes
19674,3,3,0,0,"11,000",17.318283246414722,78.36762713036015,yes
22067,4,0,0,1,"14,000",17.589308427851744,78.69988043915303,yes
11500,1,1,0,0,"11,000",17.356843761899682,78.40687229855659,yes
19674,1,1,0,1,"16,000",17.323353092499957,78.23360441951915,yes
13289,1,0,1,0,"30,000",17.266690344264042,78.58752287880382,no
24642,1,0,0,1,"14,000",17.52004675828535,78.59641140975529,yes
22067,3,3,0,0,"16,000",17.23725263981796,78.35620043748429,yes
24642,3,0,0,1,"11,000",17.54280900764584,78.56805623239892,yes
11500,1,0,0,1,"14,000",17.447449431014913,78.21535307477444,no
24642,1,0,0,1,"11,000",17.21731195313455,78.24536940782225,yes
13289,5,3,0,1,"14,000",17.583619571155516,78.52795378320093,yes
19674,5,1,0,0,"14,000",17.575423896300265,78.53687449478365,yes
24642,1,3,0,0,"14,000",17.52980197405567,78.61653316427422,yes
13289,4,0,0,0,"16,000",17.479421937603117,78.25702077225914,yes
19674,1,0,0,0,"16,000",17.451526474349514,78.64860630683347,yes
24642,1,3,0,1,"30,000",17.53714657079722,78.49119614400293,yes
11500,1,0,0,1,"11,000",17.21911077656281,78.62684781266576,no
22067,3,1,0,1,"16,000",17.447787400910933,78.52319556751755,yes
22067,4,0,0,0,"30,000",17.284701793716565,78.5726472873344,yes
11500,4,3,0,1,"22,000",17.26222178219855,78.44657098180913,yes
22067,3,0,0,1,"30,000",17.269369848688097,78.68242216659623,yes
24642,5,0,1,0,"22,000",17.25062918734335,78.28367263931891,yes
24642,1,3,0,1,"14,000",17.520914752376584,78.31195168558632,yes
11500,5,3,0,0,"16,000",17.562138539757196,78.59771110917706,yes
13289,1,1,0,1,"30,000",17.24372226125216,78.29316886090257,yes
24642,5,0,0,0,"14,000",17.454938502925593,78.2909133727135,yes
19674,4,0,1,1,"22,000",17.564386514368188,78.56359016092786,yes
11500,3,0,0,1,"16,000",17.28813926854609,78.31966577608287,yes
19674,3,0,0,0,"16,000",17.28586614824818,78.27169030706986,yes
11500,5,0,0,1,"30,000",17.33380797182316,78.52009575430539,yes
22067,3,3,0,1,"14,000",17.50279133148553,78.26975873359078,yes
11500,1,0,0,0,"16,000",17.349268104515648,78.69439410926186,no
22067,5,3,0,1,"16,000",17.57033023926912,78.63027902310002,yes
24642,1,0,0,1,"22,000",17.43412584376919,78.25457928819615,yes
13289,1,0,0,0,"14,000",17.491175857417495,78.57207646720992,no
13289,4,0,0,1,"11,000",17.3616233781138,78.56810938221385,yes
19674,1,1,1,0,"30,000",17.459036455057866,78.37320018821484,yes
22067,1,0,1,1,"14,000",17.408392874551385,78.68548099921118,yes
22067,3,1,0,1,"30,000",17.40601301243038,78.63473773860458,yes
19674,1,0,0,1,"11,000",17.246792874664056,78.22453288458657,yes
13289,1,0,0,0,"16,000",17.285612158539486,78.6032467008782,no
13289,1,0,0,0,"11,000",17.339734426481908,78.20176248643851,no
24642,5,3,0,0,"30,000",17.380555651327214,78.2557113035305,yes
24642,5,0,0,0,"30,000",17.518080750117207,78.65887511195749,yes
22067,5,0,0,1,"11,000",17.201630613399526,78.58084905854625,yes
11500,5,1,0,1,"11,000",17.369939581669797,78.68703863569941,yes
19674,1,0,1,0,"11,000",17.534575103373495,78.4813006934715,yes
24642,1,0,0,1,"22,000",17.207483812002184,78.377489194911,yes
11500,1,0,0,1,"22,000",17.507534655931735,78.58734535745675,no
22067,4,0,0,0,"11,000",17.503103360721177,78.47028546308734,yes
22067,1,1,0,1,"14,000",17.468225142079064,78.46419564265325,yes
19674,4,0,0,1,"30,000",17.467248444015905,78.68836288939252,yes
13289,1,0,0,0,"22,000",17.308944857573838,78.30979808199909,no
13289,1,3,0,1,"16,000",17.53561879036459,78.34820480394787,yes
11500,1,1,0,1,"14,000",17.26893053277083,78.59581315942826,yes
22067,1,0,0,1,"22,000",17.57571567053788,78.67660992711073,yes
24642,5,0,0,0,"14,000",17.225439005885846,78.41544483545087,yes
19674,1,3,0,0,"22,000",17.202743001711724,78.28372088739303,yes
24642,5,0,0,1,"30,000",17.57382043735704,78.4781996574068,yes
19674,1,1,0,1,"11,000",17.444210887750216,78.53897817777452,yes
19674,5,0,0,1,"30,000",17.411661300707422,78.6059708983334,yes
13289,3,0,0,0,"30,000",17.588100195088025,78.64067141863714,yes
24642,1,0,1,1,"14,000",17.31687650800833,78.22350836083919,yes
19674,3,1,0,1,"14,000",17.45391265626806,78.69315557967896,yes
19674,1,0,0,1,"14,000",17.4458564924358,78.37302055686844,yes
19674,4,3,0,1,"22,000",17.336547746958118,78.41076794214347,yes
24642,4,3,0,0,"30,000",17.39738057064707,78.59147247312846,yes
24642,1,0,1,0,"30,000",17.402054046360092,78.55316451776484,yes
13289,4,1,0,1,"30,000",17.591760683431506,78.22397298071272,yes
24642,4,1,0,1,"16,000",17.460158555789466,78.2998759749841,yes
11500,4,0,0,0,"11,000",17.3694020206948,78.65541982818876,yes
13289,1,3,0,0,"11,000",17.588909886707473,78.42909172915266,yes
13289,5,0,0,1,"22,000",17.59450329751381,78.39205897859375,yes
24642,3,1,0,0,"14,000",17.532027876337203,78.55201123910449,yes
22067,3,0,0,0,"30,000",17.26307223310002,78.66776161888743,yes
22067,1,0,0,1,"16,000",17.228850178250806,78.37084961679074,yes
24642,5,0,0,0,"30,000",17.273652564447314,78.39943625949287,yes
13289,3,0,0,1,"11,000",17.450597092152353,78.55439870029959,yes
19674,5,3,0,1,"22,000",17.22082249280148,78.40878100373872,yes
24642,3,1,0,0,"16,000",17.585227002601588,78.6641273947015,yes
11500,3,0,0,1,"11,000",17.49146627726338,78.46264343450947,yes
19674,3,0,0,1,"14,000",17.295280753639048,78.66349458618458,yes
24642,3,0,0,1,"11,000",17.416381560005043,78.23357233965649,yes
19674,3,3,0,1,"22,000",17.226110918856914,78.35587321497134,yes
22067,3,0,0,1,"14,000",17.438353811896015,78.28863441274176,yes
24642,5,0,0,0,"11,000",17.224515112217578,78.5297530206832,yes
13289,1,0,0,1,"30,000",17.39235770735322,78.25442935147986,no
13289,5,0,0,1,"11,000",17.29416342909771,78.25644645574341,yes
22067,1,3,0,0,"14,000",17.211579476878164,78.23417281316765,yes
24642,5,0,0,0,"30,000",17.311783711432376,78.39296536716957,yes
13289,5,0,0,1,"16,000",17.22863533978572,78.33058059069494,yes
24642,1,1,0,1,"11,000",17.323084299823623,78.5341822444714,yes
24642,3,0,0,1,"22,000",17.257582811653865,78.467955156457,yes
19674,5,0,0,0,"22,000",17.323830574139766,78.64402980693681,yes
22067,1,1,0,0,"16,000",17.33413789931207,78.30202912177977,yes
19674,1,0,1,0,"16,000",17.24608028181966,78.49064127426814,yes
19674,3,0,0,0,"16,000",17.33613034109194,78.50448517974125,yes
24642,1,0,0,0,"16,000",17.264507495479158,78.66094711694495,yes
13289,3,1,0,1,"14,000",17.363766776121043,78.23366578334426,yes
11500,1,0,0,1,"30,000",17.587102235516593,78.65121251772752,no
13289,1,0,1,1,"11,000",17.53330020373041,78.6274927520683,no
13289,3,0,0,1,"16,000",17.214367258627952,78.64539549460014,yes
24642,5,0,0,1,"30,000",17.316875958784706,78.66231372873398,yes
13289,1,0,1,1,"16,000",17.559121916997217,78.39294634202709,no
22067,4,0,0,1,"16,000",17.44893304294995,78.53846741190729,yes
24642,3,0,0,0,"11,000",17.54080939167428,78.60755231796139,yes
22067,1,0,0,1,"14,000",17.503791343080017,78.41830037766611,yes
19674,1,1,0,1,"11,000",17.48070520378997,78.57030572890925,yes
13289,3,0,0,0,"11,000",17.315464108298784,78.4357169000933,yes
19674,1,0,0,1,"11,000",17.514625876795215,78.63079183905565,yes
24642,1,1,0,1,"14,000",17.286405723704334,78.55630029644637,yes
11500,4,3,0,1,"14,000",17.528286729985865,78.34920009335518,yes
22067,1,0,0,0,"30,000",17.318725786730013,78.26262302800377,yes
19674,1,0,0,1,"16,000",17.269861275638885,78.49068907382036,yes
13289,4,1,0,0,"22,000",17.43534642600199,78.60076946609173,yes
19674,4,3,0,1,"16,000",17.268163269112133,78.44685488228873,yes
22067,1,3,0,0,"22,000",17.33072497803115,78.46477140754767,yes
22067,1,0,0,1,"30,000",17.28724842552463,78.47069858979545,yes
24642,1,0,0,1,"14,000",17.43170607092883,78.41463791608462,yes
19674,5,0,0,1,"16,000",17.516693239941183,78.25593011586825,yes
24642,4,3,0,1,"22,000",17.334021084089244,78.557534340986,yes
13289,1,3,0,0,"22,000",17.27566567369609,78.67004608145591,yes
13289,1,0,1,1,"30,000",17.2413171378711,78.54655826294493,no
22067,4,0,0,1,"22,000",17.24307687705524,78.23867894930709,yes
22067,1,0,0,1,"22,000",17.466694572814564,78.51823416548373,yes
11500,1,0,0,1,"14,000",17.553124069673068,78.61906961014388,no
13289,1,0,0,0,"11,000",17.453325598772352,78.53162061010148,no
22067,4,1,0,1,"14,000",17.594453014578615,78.39105097881117,yes
22067,1,0,0,1,"16,000",17.580037183832353,78.33943050844171,yes
13289,4,1,0,0,"11,000",17.321277518896956,78.31424054735588,yes
11500,1,1,0,1,"30,000",17.363028121444508,78.68913742954652,yes
24642,1,3,0,0,"14,000",17.593705831265517,78.25772238954376,yes
24642,1,0,0,1,"30,000",17.559720992419514,78.298309624691,yes
19674,1,0,1,1,"14,000",17.57711520771213,78.55601506803093,yes
13289,1,1,0,0,"30,000",17.538641724631233,78.36894965735223,yes
11500,3,0,1,0,"11,000",17.366778694797762,78.68243596945105,yes
22067,1,1,0,0,"30,000",17.232758984641087,78.5139041845045,yes
19674,4,3,0,0,"16,000",17.246165435297076,78.60170132098821,yes
11500,4,0,0,1,"14,000",17.22992085620521,78.6845887199149,yes
11500,3,0,0,0,"22,000",17.367703646697112,78.52585033324091,yes
22067,4,0,0,0,"14,000",17.277969431194876,78.43234425453802,yes
13289,1,0,0,0,"22,000",17.44545170220106,78.42626893033729,no
19674,3,0,1,0,"22,000",17.43212423888054,78.60812819973332,yes
19674,1,0,0,1,"11,000",17.211395311811373,78.244733138943,yes
19674,1,1,0,0,"14,000",17.55080370747295,78.46831543031804,yes
19674,4,0,0,0,"22,000",17.46437584887761,78.4664182085974,yes
24642,1,3,0,1,"11,000",17.503869992924958,78.27813423908673,yes
22067,1,3,0,1,"30,000",17.393282694175646,78.32181264072302,yes
22067,1,3,0,1,"16,000",17.381175849977176,78.67168749327095,yes
11500,1,0,0,1,"11,000",17.538206362147907,78.40832948097169,no
19674,5,1,0,1,"11,000",17.25691988120008,78.49527296017419,yes
22067,1,0,0,0,"30,000",17.472023676653468,78.36231220970866,yes
13289,1,0,0,1,"11,000",17.505297532038302,78.24596119213543,no
11500,5,0,1,1,"22,000",17.444224654305486,78.45413272687419,yes
11500,3,1,0,1,"22,000",17.36540839735993,78.20436294870096,yes
22067,4,0,0,1,"22,000",17.380826604221685,78.52544113751628,yes
19674,3,1,0,0,"11,000",17.58396000521086,78.41105003555897,yes
11500,1,0,1,1,"30,000",17.44870006363257,78.68990311871957,no
19674,5,1,0,0,"14,000",17.282235606753723,78.62099599211838,yes
19674,5,0,1,0,"14,000",17.476859693633894,78.31219976137089,yes
22067,1,0,0,1,"11,000",17.432241222181673,78.44260010608366,yes
24642,5,3,0,0,"16,000",17.48955536528215,78.48826745531875,yes
22067,5,0,0,0,"11,000",17.50376193853364,78.31788533958996,yes
13289,1,1,0,1,"30,000",17.56229467287413,78.33515649950867,yes
24642,3,3,0,1,"14,000",17.55845226321763,78.41333314758474,yes
19674,4,0,1,0,"16,000",17.501560386693292,78.36264874662808,yes
19674,3,0,1,0,"16,000",17.415445412448904,78.50235750470877,yes
24642,5,0,0,0,"30,000",17.445819499812874,78.44444500445849,yes
11500,5,0,0,0,"22,000",17.393802345845316,78.38773058832807,yes
24642,3,0,0,0,"30,000",17.276136368881524,78.41117271463683,yes
11500,4,0,0,1,"14,000",17.535307671754808,78.41673879053319,yes
19674,3,0,0,1,"22,000",17.43785502785074,78.26686228060493,yes
11500,1,0,0,1,"14,000",17.452569269405814,78.67198449177617,no
24642,3,1,0,1,"30,000",17.387668818618902,78.39281198489277,yes
19674,3,0,0,1,"14,000",17.539862073322716,78.45968173427194,yes
13289,1,3,0,1,"30,000",17.256157466797887,78.35872610306728,yes
19674,1,1,1,0,"16,000",17.537693650399724,78.31712716052303,yes
24642,1,0,0,1,"11,000",17.320260719450843,78.59905643996487,yes
19674,1,3,0,1,"30,000",17.324683563778706,78.45149752089209,yes
13289,3,0,1,1,"22,000",17.462468209411067,78.58600631724313,yes
13289,1,3,0,1,"30,000",17.4888802175088,78.45010786203095,yes
13289,1,3,0,1,"16,000",17.234171985854793,78.32270416006331,yes
11500,1,0,0,0,"30,000",17.37253889950367,78.42772719761872,no
24642,1,1,1,1,"11,000",17.330249202324232,78.24323646238787,yes
11500,5,0,0,1,"11,000",17.37950232950952,78.52531652812797,yes
19674,3,3,0,0,"30,000",17.550792691424363,78.51148996937707,yes
24642,5,3,0,0,"16,000",17.426811411782094,78.59411806592625,yes
24642,1,0,0,0,"14,000",17.31154984077856,78.56262932708539,yes
24642,5,0,0,1,"14,000",17.457276865336993,78.30459812577298,yes
22067,1,0,0,1,"30,000",17.484193817649523,78.47735086391066,yes
19674,4,0,0,1,"11,000",17.39558771393504,78.36544166115054,yes
22067,1,0,0,1,"14,000",17.502765124226556,78.62131104368903,yes
11500,5,0,0,0,"16,000",17.30312792662726,78.66957324464455,yes
24642,5,3,0,1,"11,000",17.295579662591084,78.29920422677739,yes
11500,1,0,1,0,"11,000",17.53728799754869,78.59561277345556,no
13289,1,0,0,1,"30,000",17.25360242868781,78.29365420872294,no
22067,3,1,0,1,"16,000",17.575574881623318,78.67789679326215,yes
19674,3,0,0,1,"11,000",17.591834125059773,78.63678818608373,yes
24642,3,0,0,1,"30,000",17.265302882861903,78.43495111483658,yes
24642,5,0,0,0,"11,000",17.208834168993757,78.61954796968979,yes
19674,3,1,0,1,"11,000",17.590686055518482,78.41698054530707,yes
24642,1,0,1,1,"14,000",17.22869317356324,78.4243702098314,yes
19674,1,3,0,0,"14,000",17.219770420981718,78.42988604716496,yes
19674,1,0,0,0,"22,000",17.22989523633961,78.56957639144186,yes
24642,1,0,0,1,"30,000",17.215640808747217,78.5791049140651,yes
13289,1,0,0,0,"14,000",17.266436286953443,78.46318972282144,no
19674,4,3,1,0,"22,000",17.340183623662497,78.41079662202216,yes
11500,3,0,0,1,"14,000",17.436694496001568,78.31145450581302,yes
24642,1,3,0,0,"22,000",17.521025578384542,78.5769243159686,yes
11500,5,0,0,1,"30,000",17.303318405470634,78.51833976245894,yes
13289,4,0,0,1,"22,000",17.571904098447547,78.38167242001347,yes
11500,5,1,0,1,"11,000",17.514621283901874,78.36007364327143,yes
11500,4,0,0,0,"14,000",17.478391902404837,78.23312208639759,yes
19674,4,0,0,1,"14,000",17.583738859904127,78.5877738375857,yes
13289,4,1,0,0,"11,000",17.39691231383593,78.41672073936115,yes
11500,3,0,0,1,"11,000",17.440582874917304,78.33146457699134,yes
13289,1,0,0,1,"16,000",17.476057803311633,78.35149702563596,no
24642,3,3,0,1,"11,000",17.312410063649107,78.65548164279413,yes
24642,1,0,0,0,"16,000",17.536005056512685,78.34412117783022,yes
24642,1,3,1,1,"11,000",17.457451217093194,78.68702102941754,yes
19674,1,0,0,1,"30,000",17.386536481982034,78.67584996151233,yes
11500,5,0,0,1,"30,000",17.373950181261772,78.45085356182378,yes
24642,1,0,0,0,"22,000",17.456578111503603,78.32245793614692,yes
22067,3,3,1,0,"11,000",17.204665085679455,78.49647323865366,yes
24642,5,1,0,0,"11,000",17.305865563679536,78.49707977482599,yes
13289,1,0,0,0,"14,000",17.588740057113625,78.35965726163022,no
24642,4,0,0,1,"30,000",17.449564829071278,78.57895010389203,yes
19674,4,0,1,0,"30,000",17.389967968410023,78.67717836712723,yes
11500,5,1,1,1,"16,000",17.253725443873087,78.63962548977923,yes
11500,5,3,0,1,"22,000",17.309529603067116,78.58353714372836,yes
24642,1,3,0,0,"14,000",17.366072568663913,78.65147402339839,yes
24642,4,0,0,1,"30,000",17.428862124400517,78.68384108282088,yes
11500,1,3,0,0,"11,000",17.343269439883606,78.56248609178517,yes
